section_type,section_name,sr_no,office_memorandum_no,title,date,pdf_label,pdf_size,pdf_url,local_pdf_path,page_url
Archive,Procurement Policy/O.M,119,F.20/2/2014-PPD(pt),Relaxation of Norms for Startups Medium Enterprises in Public Procurement regarding Prior Experience - Prior Turnover Criteria,20/09/2016,Download,683.47 KB,https://doe.gov.in/files/circulars_document/Relax_Starup20092016.pdf,pdfs/Archive_sr119_Relax_Starup20092016.pdf,https://doe.gov.in/archive/orders-circulars/459?page=11
Archive,Procurement Policy/O.M,120,F.16/1/2016-PPD,Recommendation of Expenditure Management Commission (EMC),24/08/2016,Download,702.18 KB,https://doe.gov.in/files/circulars_document/Recommendation_EMC24082016.pdf,pdfs/Archive_sr120_Recommendation_EMC24082016.pdf,https://doe.gov.in/archive/orders-circulars/459?page=11
Archive,Procurement Policy/O.M,121,F.16/1/2016-PPD,Recomendations of Expenditure Management Commission (EMC) regarding Procurement,04/08/2016,Download,1.57 MB,https://doe.gov.in/files/circulars_document/EMC_recomendation_PPD.pdf,pdfs/Archive_sr121_EMC_recomendation_PPD.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,122,F.20/2/2014-PPD(pt),Relaxation of Norms for Startups Medium Enterprises in Public Procurement regarding Prior Experience - Prior Turnover criteria,25/07/2016,Download,3.53 MB,https://doe.gov.in/files/circulars_document/RelaxNorms_StarupMedEnterprise25072016.pdf,pdfs/Archive_sr122_RelaxNorms_StarupMedEnterprise25072016.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,123,F.26/4/2016-PPD,Procedure for payments to Sellers/Suppliers in Government e-marketplace (GeM),26/05/2016,Download,2.62 MB,https://doe.gov.in/files/circulars_document/PPD_GeM26062016.pdf,pdfs/Archive_sr123_PPD_GeM26062016.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,124,F.10/1/2011-PPD,Mandatory publication of tender enquires on Central Public Procurement POrtal,17/05/2016,Download,1.89 MB,https://doe.gov.in/files/circulars_document/PubTenderInqu17052016.pdf,pdfs/Archive_sr124_PubTenderInqu17052016.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,125,F.26/4/2016-PPD,"Insertion of Rule 141A after Rule 141 in General Financial Rules(GFR), 2005",03/05/2016,Download,45.65 KB,https://doe.gov.in/files/circulars_document/Rule141A_03052016.pdf,pdfs/Archive_sr125_Rule141A_03052016.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,126,F.29/1/2015-PPD,"Amendment to the Rule 126 of General Financial Rules, 2005",13/04/2016,Download,64.02 KB,https://doe.gov.in/files/circulars_document/Rule126AmendmentGFR2005_13042016.pdf,pdfs/Archive_sr126_Rule126AmendmentGFR2005_13042016.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,127,F.26/6/2014-PPD,Training Programme on Public Procurement for Government officers,22/12/2015,Download,1.27 MB,https://doe.gov.in/files/circulars_document/NIFM_training22122015.pdf,pdfs/Archive_sr127_NIFM_training22122015.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,128,No.F.26/6/2014-PPD,Training Programme on Public Procurement,17/06/2015,Download,1.48 MB,https://doe.gov.in/files/circulars_document/Training_PP17062015.pdf,pdfs/Archive_sr128_Training_PP17062015.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,129,F.29(1)/2014-PPD,"Clarification in Rule 160 (xiv) of General Financial Rules, 2005 - regarding award of contract to a firm which has quoted NIL consideration in the bid",28/01/2014,Download,99.26 KB,https://doe.gov.in/files/circulars_document/ClarifRule160GFR2005_NILbid.pdf,pdfs/Archive_sr129_ClarifRule160GFR2005_NILbid.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,130,F.10/3/2012-PPC,Implementation of comprehensive end-to-end e-procurement,09/01/2014,Download,6.49 MB,https://doe.gov.in/files/circulars_document/OM_Comp_endtoend_eprocure_0.pdf,pdfs/Archive_sr130_OM_Comp_endtoend_eprocure_0.pdf,https://doe.gov.in/archive/orders-circulars/459?page=12
Archive,Procurement Policy/O.M,131,F.26/1/2012-PPD,Inclusion of Exchange Rate Variation (ERV) clause in Contracts relating to procurement of IT Products,01/10/2013,Download,50.42 KB,https://doe.gov.in/files/circulars_document/IncERV01102013.pdf,pdfs/Archive_sr131_IncERV01102013.pdf,https://doe.gov.in/archive/orders-circulars/459?page=13
Archive,Procurement Policy/O.M,132,F.26/5/2013-PPD,"Implementation of Court Order dated 13.4.12, passed by the Hon'ble Delhi High Court in WP(C) No. 2092/2012",30/04/2013,Download,662.12 KB,https://doe.gov.in/files/circulars_document/court_order.pdf,pdfs/Archive_sr132_court_order.pdf,https://doe.gov.in/archive/orders-circulars/459?page=13
Archive,Procurement Policy/O.M,133,No.F.12/1/2021-PPD(pt.),"Implementation of Court Order dated 13.4.12, passed by the Hon'ble Delhi High Court in WP(C) No. 2092/2012",25/04/2013,Download,81.37 KB,https://doe.gov.in/files/circulars_document/144xi_GFR_2017_0.pdf,pdfs/Archive_sr133_144xi_GFR_2017_0.pdf,https://doe.gov.in/archive/orders-circulars/459?page=13
Archive,Procurement Policy/O.M,134,F.26/5/2013-PPD,Guidelines for conduct of public competitions for design of symbols/logos,11/04/2013,Download,1.02 MB,https://doe.gov.in/files/circulars_document/guideline_public_comp_symbols_0.pdf,pdfs/Archive_sr134_guideline_public_comp_symbols_0.pdf,https://doe.gov.in/archive/orders-circulars/459?page=13
Archive,Procurement Policy/O.M,135,F.26/6/12-PPD,Procurement of energy efficient electrical appliances,21/01/2013,Download,390.57 KB,https://doe.gov.in/files/circulars_document/OM_energy_ElecAppl.pdf,pdfs/Archive_sr135_OM_energy_ElecAppl.pdf,https://doe.gov.in/archive/orders-circulars/459?page=13
Archive,Procurement Policy/O.M,136,F.10/3/2012-PPC,Implementation of comprehensive end-to-end e-procurement,30/03/2012,Download,6.49 MB,https://doe.gov.in/files/circulars_document/OM_Comp_endtoend_eprocure.pdf,pdfs/Archive_sr136_OM_Comp_endtoend_eprocure.pdf,https://doe.gov.in/archive/orders-circulars/459?page=13
Archive,Procurement Policy/O.M,137,F.10/1/2011-PPC,Mandatory publication of Tender Enquires on the Central Public Procurement Portal,30/11/2011,Download,1.55 MB,https://doe.gov.in/files/circulars_document/Pub_tender_Enq_CPPPortal_0.pdf,pdfs/Archive_sr137_Pub_tender_Enq_CPPPortal_0.pdf,https://doe.gov.in/archive/orders-circulars/459?page=13
